user_id,last_10_interactions
5516,1543 2564 2617 1316 1086 2625 2281 2916 1560 1371
5517,1967 3281 680 3063 2784 1186 3159 2931 3207 3463
5518,2345 2564 2380 2653 1902 2363 2467 3406 232 1822
5519,2493 6 375 3526 236 2966 3640 2258 3638 1324
5520,10 1376 160 3262 183 3365 2110 1422 2256 1337
5521,1268 2953 2327 2581 732 1146 2709 1804 3529 2828
5522,1268 3577 320 236 1146 618 2466 2392 3561 459
5523,1264 1773 2698 353 96 680 2145 1044 2613 2480
5524,69 1615 3013 1747 640 463 467 3474 2931 2222
5525,3693 214 740 3131 3427 772 1090 136 2784 2390
5526,1801 1272 2814 739 702 1545 810 3406 3311 1337
5527,1686 560 1246 2023 1545 3656 702 3698 2357 1738
5528,1892 182 583 1554 1127 3412 2891 2989 648 477
5529,3151 3692 2709 3423 3269 3082 3142 1638 1039 2688
5530,3367 2297 1583 1956 397 1007 1248 2468 2836 2256
5531,3215 1119 1525 1640 3649 474 423 3155 73 3049
5532,1705 1690 278 880 619 73 465 365 2947 392
5533,2625 2354 650 2424 2311 2428 794 1371 3431 438
5534,1501 609 719 658 1124 1644 868 530 1492 1453
5535,3372 1932 3628 20 2140 1030 183 188 1456 1621
5536,2261 2054 2602 1811 3409 1223 2281 124 1186 1592
5537,450 443 3565 2181 3002 1936 2117 1769 3374 1275
5538,3370 2049 1287 1356 1892 2159 2339 2500 2733 3203
5539,36 1952 456 2518 1801 1687 2185 702 2561 802
5540,2427 1513 473 3423 2510 1543 3269 741 3153 2327
5541,3537 1392 2011 1505 1268 3062 2830 3659 3334 3456
5542,2541 584 2705 1848 3000 640 463 528 2519 2763
5543,3219 2646 428 913 2128 1168 2331 3036 1746 2967
5544,2667 2956 3656 2800 245 1132 2080 2835 2502 3418
5545,989 3119 3677 2314 2827 1096 467 69 2529 3205
5546,1560 221 2916 1781 234 2774 3111 1818 1422 2432
5547,618 458 2789 2873 402 1078 1830 1747 2980 3000
5548,640 2210 169 2297 2688 2603 2630 2732 2067 1831
5549,1360 1861 3607 3586 692 543 1108 1560 409 386
5550,2849 1272 427 304 221 549 1377 1956 1460 2998
5551,1069 1293 1832 1410 1205 3692 3516 2830 2466 2404
5552,2060 3304 994 3207 1356 1768 3591 696 621 109
5553,174 1044 1517 1060 2541 2763 3192 2980 3335 3311
5554,1924 654 451 2114 1960 1406 3045 166 2614 232
5555,1744 3530 1227 3371 3297 1814 2443 1023 1193 2215
5556,2630 2603 2688 1583 3022 182 1956 3527 1814 2780
5557,95 187 2293 620 523 498 3125 10 3409 375
5558,2534 2265 2828 2327 312 3269 1583 989 707 2493
5559,2470 2352 1002 3159 2988 2784 3473 1758 1193 1956
5560,1470 2076 2306 1175 3367 530 1429 1124 818 657
5561,2601 2460 2006 3600 88 1583 1668 1887 2086 1858
5562,1807 1258 778 2364 3008 1605 3528 1070 3608 1808
5563,3350 1133 1040 3047 717 2054 1946 2564 2847 41
5564,147 7 382 2892 1482 778 88 989 472 986
5565,1869 183 427 2376 1984 2622 1350 2639 113 3294
5566,2082 979 2354 1984 890 1773 247 353 563 2340
5567,2763 782 29 917 3338 517 1729 3532 3700 1289
5568,856 190 2067 2581 2011 649 2224 279 251 160
5569,312 378 648 1247 2305 1595 700 3309 3232 154
5570,125 2439 3513 337 1723 157 3372 530 3568 3269
5571,2885 696 3408 2980 376 2129 189 1271 3333 1913
5572,2724 2530 2101 3531 3211 2062 1112 1183 1604 2610
5573,3116 452 3059 487 1354 124 640 472 2279 318
5574,3022 1956 3051 1800 1012 2458 1924 2004 894 3482
5575,702 2800 536 1807 2768 3151 1956 1348 2688 640
5576,817 2229 324 3526 278 3412 2900 428 740 2606
5577,2646 2757 3482 3465 1012 793 2960 208 785 476
5578,917 3023 2364 857 2967 253 63 2067 2308 1172
5579,251 1505 3456 1279 3269 3153 472 1638 2862 1543
5580,292 3493 3513 553 1132 3165 3644 863 737 625
5581,2572 778 1315 2643 1371 3157 3111 3479 528 556
5582,2256 398 293 2175 1621 3441 2273 2331 2757 944
5583,2208 1603 2998 1839 3339 3084 3157 3669 41 3438
5584,1001 2857 3049 2956 796 2817 3219 512 2812 2630
5585,2857 2297 3187 1172 3370 3390 512 138 1871 3402
5586,3234 1216 1078 169 2688 3534 1868 1640 771 1211
5587,873 1073 220 1798 362 1096 2118 1099 2908 1699
5588,1315 406 971 1039 2501 3694 1583 2210 220 2858
5589,883 3437 3483 496 1603 182 1958 1032 457 2218
5590,3083 2107 385 1850 1211 529 2088 3652 2857 3227
5591,405 183 2256 3600 617 2132 427 1470 2068 2402
5592,3205 2363 762 2682 2110 2256 183 405 1633 1052
5593,1680 3090 1400 549 2256 1422 1633 3690 3600 3415
5594,2931 1654 796 236 2287 618 1505 2248 2784 826
5595,3116 1371 530 3474 863 2269 1315 1227 2281 2636
5596,2424 1315 3431 653 527 1456 573 2110 3395 3231
5597,1172 883 2862 1316 3153 1223 320 772 2789 796
5598,1687 3363 1427 221 724 1868 802 762 1337 2185
5599,1822 621 3622 1993 79 1475 3628 2584 1517 1549
5600,452 1086 1686 1831 1337 1868 2980 2653 584 3000
5601,52 3700 1067 2218 1825 1248 394 1861 646 1587
5602,331 2911 1169 1617 1830 205 3400 794 1868 2620
5603,2152 3240 2259 174 1215 1044 890 3658 2584 3071
5604,1924 942 790 894 1941 2781 838 1735 3110 2118
5605,3667 508 2536 3538 3198 453 1787 568 2048 3660
5606,3022 2297 1836 2857 1086 2625 2354 2572 2774 1781
5607,909 1001 581 2673 1615 1376 2056 2470 3677 3227
5608,1764 2510 2931 3303 1687 778 3157 438 3061 2858
5609,3513 3647 183 2475 2465 1807 3402 2960 1436 2122
5610,2653 206 2082 2354 1109 0 1619 2158 1527 2584
5611,936 383 573 620 2510 93 1049 652 1039 798
5612,2164 19 517 862 394 1103 3371 2999 2338 1191
5613,1096 1287 501 3660 1329 2920 76 3381 3129 3191
5614,2945 132 545 1727 986 2880 1948 3225 3247 1844
5615,1057 2224 454 1831 1481 2646 228 2833 1571 3208
5616,2910 3206 2586 2141 211 1560 1707 1376 2110 2278
5617,2493 2314 3151 28 2570 1186 1223 6 3423 732
5618,1475 798 2603 2210 2630 640 1078 3022 476 2357
5619,512 1827 382 2424 1781 1560 778 2722 794 2902
5620,2953 132 3614 1505 796 36 2466 168 2124 964
5621,2173 1316 409 3013 1543 2616 674 1963 1379 2342
5622,674 3187 2600 171 2287 425 482 895 2238 1838
5623,1316 2673 1057 2508 3059 2122 2256 2470 169 3247
5624,3013 3153 2281 779 3638 1505 3409 3653 36 1755
5625,3338 2839 3227 663 2587 3526 59 1289 2650 1725
5626,1215 2962 1941 885 3464 2521 3624 2322 1446 3375
5627,3125 2616 2488 2084 2274 2564 1762 79 3151 601
5628,3002 1187 3667 1462 2049 1044 362 2103 3411 3032
5629,190 573 3409 779 618 2365 152 2616 3583 105
5630,2402 2086 2528 2774 3142 132 472 3692 2673 3418
5631,3013 1968 640 1831 2757 804 2528 2402 2054 2281
5632,3187 570 1545 2191 1060 2756 3656 1686 107 3600
5633,3131 2512 3424 2114 542 763 3269 1186 1315 3052
5634,1207 351 394 755 983 1160 814 2908 1787 2885
5635,1738 331 3482 3529 452 3022 1039 1583 2261 1746
5636,2629 1997 93 2457 763 604 2625 2364 467 1678
5637,995 2366 2427 124 3529 305 2820 2580 1186 2265
5638,1768 1815 2358 458 1315 2086 863 2621 223 1811
5639,71 2849 1517 3690 1670 488 556 2205 2574 3035
5640,17 3584 1538 2780 471 394 1377 875 1501 172
5641,195 1527 2338 3476 605 2069 2577 2917 517 617
5642,875 2359 1037 1060 1691 772 2036 389 2561 3406
5643,1404 1925 399 3050 219 1423 626 1913 853 1086
5644,1753 915 1781 1193 1736 3367 1278 1179 3022 2468
5645,1840 3438 702 1545 2561 1086 560 1337 3549 3082
5646,1171 1919 2397 2158 2145 2275 351 980 2159 3358
5647,1687 2847 488 702 2840 409 176 1124 1490 234
5648,3029 1615 2006 968 3482 2273 1796 1954 476 2769
5649,1832 190 1828 573 93 2818 1569 1554 2295 2480
5650,894 361 2776 166 2261 581 12 3528 1463 2470
5651,398 1956 3238 1984 2757 2602 3060 1831 183 2980
5652,3358 1939 3660 3318 1171 76 845 1454 3617 3048
5653,1788 2700 1923 3367 2308 2370 3463 1858 1259 3437
5654,3390 2963 2696 1942 755 600 2947 3153 541 1039
5655,1324 3316 3668 2054 1057 1615 2165 892 771 2646
5656,3215 3116 394 3473 2067 2370 2087 248 2327 2221
5657,1376 1936 1464 2907 2817 1605 2342 3091 2710 2510
5658,2606 487 3334 473 3529 1223 2862 361 3402 246
5659,3000 580 1808 2389 28 3418 523 2798 741 367
5660,2510 2327 1968 2745 1078 1775 1912 1211 2297 2210
5661,1831 584 3022 1583 3534 512 1782 1428 1057 3016
5662,109 333 2389 1309 1568 1809 3694 3231 2988 279
5663,1406 1511 2926 2670 1459 3602 248 2198 561 1814
5664,1545 570 2354 1947 650 2281 1427 2428 382 221
5665,2210 2515 1180 3694 487 160 1560 1223 2603 1638
5666,1779 2629 792 391 1085 1060 2897 2872 2595 3406
5667,1382 3075 790 508 2469 2606 2800 2709 1459 2336
5668,212 2222 2338 2397 818 535 1617 148 2186 3660
5669,1639 1191 3318 46 182 3435 32 2890 721 475
5670,1324 1263 2710 2983 779 2384 1777 3019 2181 3435
5671,3216 826 2603 880 3348 387 132 160 3122 2097
5672,1762 2162 452 1179 3084 2281 1811 537 1592 772
5673,1962 3456 1324 741 1080 93 1804 1146 3609 1638
5674,457 2760 3175 3569 44 1618 1757 2460 420 3495
5675,734 461 292 2397 3191 2181 1498 1252 868 2500
5676,1057 1439 1083 1376 3528 1080 1593 1707 2776 1102
5677,3602 1905 2291 2338 3021 605 2048 2960 2801 106
5678,105 112 1298 501 2630 2603 1921 663 2616 2636
5679,2688 1715 512 3231 3119 2622 2981 2370 1820 482
5680,2185 1545 1686 1086 1337 569 1124 3238 1770 176
5681,3031 3655 369 3511 2277 189 902 1733 3462 2961
5682,512 1086 1427 887 2916 901 1560 3431 3152 488
5683,1800 772 2664 2732 2709 2602 707 132 3423 1614
5684,452 1223 1560 2169 1928 1030 3409 1316 3537 3153
5685,1111 1044 3063 402 3335 420 3670 493 1504 3204
5686,1465 3381 238 1360 2171 3607 692 1185 1179 1518
5687,3213 642 863 2768 1525 2639 1655 482 166 1710
5688,2510 3082 3332 2633 169 2067 2784 2688 3311 2967
5689,3426 20 2527 1528 17 711 2285 481 1518 165
5690,888 884 3471 2158 1773 1043 1951 3300 1893 2320
5691,2593 3266 3602 1527 2291 2338 2960 3021 3409 1491
5692,453 3172 94 333 35 3374 3384 2480 2900 1982
5693,2561 1337 469 570 1348 739 389 1884 778 3406
5694,2774 2534 2664 3013 1615 1543 2046 702 188 276
5695,37 3448 1371 2402 1887 3579 305 1223 3013 93
5696,2181 527 1023 2215 166 817 530 2379 947 3437
5697,1013 1983 2932 751 2337 2127 2195 386 1553 1571
5698,1720 2215 3402 3474 2980 3448 1814 2636 1648 3579
5699,2625 2311 650 234 2572 1315 1371 3701 578 1669
5700,611 2031 1887 1590 3537 856 2474 3418 2591 3153
5701,1871 410 1205 1238 2134 2812 573 1088 3075 3131
5702,488 1686 183 2980 79 883 1086 2402 1849 1927
5703,1044 3371 2387 2980 2653 160 3311 1216 1858 1868
5704,966 220 2070 2297 3205 1315 406 2553 3151 741
5705,487 2789 829 1315 2835 2688 1481 320 136 1583
5706,2059 3005 3327 1127 1956 1892 1099 293 603 3046
5707,512 724 1560 2572 1781 234 1801 3157 3701 2484
5708,1536 318 3489 152 1401 2248 779 93 3364 573
5709,1211 2646 1039 36 3694 653 3656 593 995 166
5710,2469 1912 569 2745 1859 3423 3424 3473 3022 2332
5711,2222 2215 295 584 1044 2475 1593 517 1233 2587
5712,2688 3022 1583 501 2966 2603 2630 2636 1376 1936
5713,292 2385 3660 3215 2221 3683 3480 2557 28 1036
5714,1361 1764 112 1298 1487 2775 663 2636 2222 2305
5715,1560 106 1768 3048 3692 1218 487 3276 1223 1166
5716,2980 1638 1039 3431 1788 655 3264 1101 581 3276
5717,1868 1086 1337 2394 3038 2564 1281 3276 1716 1418
5718,2470 829 3142 494 2528 2574 2162 810 3187 3276
5719,1386 428 447 2512 2110 94 3350 2606 2891 1282
5720,2700 467 2917 3215 1510 2024 44 3438 3201 1073
5721,2345 12 2261 1001 2331 2297 1134 1164 1930 1960
5722,2730 1813 3640 494 3151 1655 3539 2920 3473 3660
5723,3090 2443 3293 2593 3041 2970 2005 1493 1824 1699
5724,3198 3554 2528 120 1315 2110 3153 2224 1223 3013
5725,1240 1848 1775 622 1137 1995 213 2103 3002 1128
5726,3705 1119 2768 3534 1753 944 2342 2874 1211 512
5727,819 717 1691 2054 2587 3436 790 2732 2510 1376
5728,2819 1724 884 182 646 212 1711 1956 6 124
5729,2036 1083 451 3141 1968 2646 2256 3264 1376 1057
5730,3201 2016 894 553 3696 3000 1808 2654 2063 3262
5731,1703 176 1057 1501 3055 1782 1957 2272 1103 2024
5732,2849 2916 1835 3079 486 1014 2325 76 89 2480
5733,617 2172 2340 1703 2222 2912 1300 1792 3066 293
5734,638 29 2681 2479 2659 59 3227 93 3072 2016
5735,2630 2510 1855 3022 1445 2625 1491 2757 584 2980
5736,580 1983 1220 451 1688 887 135 2811 1705 1340
5737,2781 1044 1839 3544 1603 1936 2739 2541 1830 402
5738,3529 3418 2817 1039 169 2956 1554 2692 360 2352
5739,2947 2169 3537 3153 2617 3272 3013 3409 1316 22
5740,2626 2468 1248 2959 2633 1518 1914 3614 185 1936
5741,1811 2282 305 1590 1831 1516 124 1316 2265 2862
5742,561 527 1678 3327 3513 2215 1023 3335 1341 1227
5743,1754 1670 2998 1510 467 979 1350 2402 2342 472
5744,1272 1687 1868 246 810 79 1686 1402 176 3021
5745,2601 1350 1230 338 2529 1938 15 2348 3574 3271
5746,3495 367 2817 2165 2054 2847 2692 2257 3019 1044
5747,190 1401 1960 805 212 3086 710 2210 567 1543
5748,1453 1011 3529 513 2571 2862 39 866 1592 1246
5749,1850 1746 2774 3472 2198 2485 2745 2980 1044 1831
5750,2342 2331 1546 3051 2757 1640 2980 584 3248 1271
5751,570 810 2653 79 1545 1868 778 3600 2862 1505
5752,1178 1371 1463 1808 3011 1057 1912 611 2928 3692
5753,2805 2303 339 3705 1711 1001 99 3049 2956 2857
5754,3439 2614 1272 1438 1517 1616 1801 174 2849 2574
5755,1337 2757 208 1726 2297 640 2646 1831 3529 2745
5756,1246 1700 232 3406 1687 3692 2363 1475 2185 702
5757,2480 1414 3248 1982 2990 740 2337 1217 568 2488
5758,3180 2988 2817 512 136 2931 2676 1172 1211 1186
5759,833 112 3700 517 3052 3331 2104 87 1723 2319
5760,1956 3022 779 1638 2470 1309 1690 2176 3338 2587
5761,3469 182 583 915 1814 3234 2874 220 646 3022
5762,2933 772 2664 3075 124 880 935 1296 707 3132
5763,2756 801 650 1827 1560 3157 3061 3205 1032 1014
5764,476 3262 2817 1548 1568 1039 2789 36 798 3400
5765,3264 1337 880 3317 3529 3640 1928 3476 1382 2515
5766,2145 182 2416 3238 2480 3286 3172 2485 2780 3660
5767,1711 79 1401 3111 3157 2928 2630 3022 2688 1956
5768,2512 232 2281 136 3264 3423 2412 3190 3222 2637
5769,1773 700 3194 1092 3471 1836 353 1529 3360 2082
5770,3600 732 3067 1951 1932 2982 1670 3030 3418 708
5771,3692 2048 2794 1258 2273 283 3225 3318 326 353
5772,3409 1892 583 1879 208 535 138 2306 2636 2370
5773,3013 1511 3334 1487 3125 741 1186 1088 124 2966
5774,3031 3655 1861 3318 1134 902 2456 189 543 1429
5775,2069 1100 380 1723 517 3331 2104 2968 2170 3594
5776,2215 3606 3203 2279 2090 539 2342 708 3091 2710
5777,1348 3126 2162 986 1811 2281 2581 136 2642 1354
5778,3325 3048 1102 153 1293 69 1211 1885 2757 944
5779,2151 2202 1625 3120 3271 3300 1247 450 3032 2741
5780,1260 1937 2037 3690 1517 3030 2849 312 3187 802
5781,2004 1901 3264 3023 3568 2056 3436 1924 1134 3649
5782,3023 1057 2256 1376 674 3694 3269 3528 922 790
5783,3193 3071 2521 1920 105 2980 1617 2625 3234 398
5784,466 2819 2655 1961 172 817 34 1729 1471 2059
5785,278 99 3150 1088 2792 1018 2683 491 1722 3480
5786,74 774 658 1520 666 2769 875 1180 1900 382
5787,2222 3432 241 620 1828 3551 870 2090 3409 1832
5788,584 1956 1304 463 3529 2024 619 947 1840 166
5789,2472 1166 626 1216 335 601 1300 1937 2127 1736
5790,3078 1367 304 810 3610 857 2629 1456 487 2402
5791,1001 795 1379 598 1341 1814 1711 933 1775 2928
5792,3306 3051 1830 1030 983 915 2931 1732 2953 3087
5793,3016 2564 3013 2210 1300 640 1223 3424 1354 779
5794,3022 1583 312 3187 2755 3090 299 24 362 2781
5795,3183 534 1532 3061 457 2397 882 1231 3569 3157
5796,742 884 1557 2151 3291 2968 405 112 3271 84
5797,1592 2024 438 872 3022 1039 79 3562 1859 499
5798,666 568 398 1193 1758 903 527 2966 1800 403
5799,1179 2056 880 3537 1746 2956 3406 1583 2345 1180
5800,2568 160 1516 51 3247 1995 2387 2148 1668 1002
5801,2140 1184 1710 2980 2215 1948 3086 188 1720 1533
5802,2143 3538 2379 3157 2460 182 1032 3667 1758 2700
5803,3516 184 969 620 563 2613 394 1191 52 1160
5804,452 2583 911 3204 3633 2961 1325 3277 2674 1437
5805,1507 3360 1880 2924 1957 2340 3052 1237 331 2313
5806,3397 1607 2338 2048 1491 748 216 677 2568 2107
5807,2189 2559 1201 464 121 2113 457 2379 2146 3339
5808,1337 1086 1459 2302 3340 1970 2097 2154 2588 1098
5809,1108 3203 2626 2331 1375 2501 1272 3311 3656 684
5810,3668 3046 584 1746 1490 2757 1726 942 208 2963
5811,382 3157 1315 802 429 1052 617 2256 3677 2005
5812,1376 3656 1912 3390 2664 1304 1057 2370 494 2502
5813,779 93 236 1638 618 2931 1505 36 2314 640
5814,3406 1630 232 2352 3269 523 350 452 646 1670
5815,2541 2314 2342 640 1546 1956 1855 2626 584 1374
5816,618 894 188 1398 936 1533 3059 1808 2306 1912
5817,648 1146 3105 1475 687 3131 777 2466 136 1930
5818,124 732 409 183 3221 3013 1548 28 2798 2895
5819,692 2710 760 1057 2335 1373 1376 1689 451 1775
5820,3465 601 1732 109 2928 826 458 892 1205 2512
5821,1377 3231 983 372 734 3051 3282 2261 1732 165
5822,264 1505 796 3298 3552 951 2615 1754 455 2836
5823,1711 1956 3705 2956 1814 1001 169 3476 3409 1351
5824,1700 464 3094 1179 16 219 2563 696 583 1293
5825,3098 464 3671 3179 1150 3047 1073 3649 1030 3287
5826,3577 802 3503 2116 2494 706 2349 3584 107 3361
5827,3027 3005 563 755 2338 1956 1365 2186 818 1510
5828,809 589 2570 401 1164 1180 2224 225 2402 3151
5829,380 1814 1001 2979 2145 576 119 2613 3687 2958
5830,233 169 517 2284 2650 1678 3000 872 1750 1186
5831,1510 1956 2194 584 183 2980 1492 1688 3358 568
5832,798 136 2588 1186 3219 944 1960 3694 2210 1741
5833,732 36 1583 2933 3415 2132 3168 3119 1470 2005
5834,657 1519 3431 883 1149 444 1323 2908 2617 3272
5835,431 2006 29 2474 498 1069 3557 2515 2817 1609
5836,2676 1039 2931 1487 1543 3269 1638 2612 741 2352
5837,3406 2872 1691 3628 305 2692 1950 2476 1979 2785
5838,3435 3327 1184 3438 2140 1193 2717 872 1814 1758
5839,779 457 1118 1250 166 41 1184 3669 719 462
5840,650 2354 1371 438 578 2920 2567 1669 1456 1818
5841,1 559 1840 3677 1711 529 1553 1069 3475 2246
5842,2064 493 2413 3110 853 1300 3349 2541 2508 1570
5843,3530 904 2273 806 1617 3598 3685 331 2366 1045
5844,1687 650 382 2424 2311 2774 1781 794 2572 765
5845,2784 2128 2048 1855 620 295 1328 1429 2592 3086
5846,947 3376 176 109 1134 872 1169 1977 1070 148
5847,1668 1706 69 1840 3595 138 3431 37 2617 809
5848,875 467 1044 2572 2924 2663 642 3598 1422 2348
5849,1956 3529 3431 1950 2387 2068 1668 3457 1092 96
5850,3253 3600 1082 1348 382 3276 487 2798 2070 215
5851,1323 2237 3220 2465 1964 2538 3669 2527 1965 1033
5852,2114 3013 406 3424 2828 384 409 883 3529 472
5853,1690 3220 231 2190 65 474 2056 1045 2768 1782
5854,1084 1376 1848 2257 2332 174 3544 402 1272 2387
5855,2980 1375 584 2278 2757 2326 3473 1855 1913 2297
5856,530 166 1615 3474 467 1811 2528 3402 2281 289
5857,135 1403 2512 1453 2256 3473 2800 1592 472 772
5858,1146 452 3216 136 2410 1906 2557 93 320 3022
5859,361 461 2397 106 109 3349 3628 1030 695 20
5860,1595 2185 2979 2047 2698 1058 96 1984 1801 762
5861,133 579 2910 79 1260 2345 3589 1936 1044 1830
5862,1560 2402 989 472 1858 2370 1615 741 1831 2534
5863,801 495 584 1300 1640 2653 1545 402 3656 1376
5864,313 234 301 814 605 715 1965 3030 578 650
5865,764 3182 542 213 3648 1159 1100 366 1461 2946
5866,570 560 3101 3187 79 2345 3595 1545 2469 617
5867,1481 1268 2709 573 2058 620 618 1811 2470 2054
5868,3203 944 2988 1211 2588 512 1099 2646 798 1186
5869,1044 3204 1830 402 2653 495 3050 1216 2541 2980
5870,3089 132 1446 1525 2252 1179 1477 3325 474 3049
5871,1947 512 2870 2354 2428 2916 1053 3152 2643 2567
5872,2474 1811 1912 761 1360 2817 922 772 184 3142
5873,1149 3638 1617 331 986 2630 2817 1548 1380 2606
5874,3588 457 52 2583 485 41 719 462 3669 1615
5875,3438 184 2185 3363 3311 1884 1337 1868 2990 1982
5876,2366 512 147 3131 3694 3049 1296 1775 783 822
5877,512 2354 724 2281 1781 221 1560 3701 2858 1736
5878,573 2636 1652 617 452 318 1811 649 2956 1001
5879,743 1939 1510 283 2237 3318 1248 3371 983 3660
5880,1205 772 1887 1560 2646 93 779 3663 3613 3013
5881,333 3656 1848 2653 472 452 2557 1337 3439 107
5882,138 2076 1688 3482 3013 2862 1184 166 3438 3597
5883,3597 908 463 2485 1545 1099 1525 2342 3534 237
5884,3687 3605 1058 2348 1471 1878 2443 474 2956 2376
5885,2345 3050 195 1527 3339 3602 1905 2338 2801 1491
5886,512 1086 3687 2625 2870 1687 2281 1427 221 1573
5887,3463 1746 978 1555 2602 1271 3262 1172 728 2455
5888,1912 3031 63 2119 3367 253 3489 1168 748 1707
5889,2198 2033 1460 3530 904 331 1303 3435 2993 1617
5890,166 1184 2465 883 3535 3402 1948 1807 3390 429
5891,1226 2054 1315 3131 809 1376 1083 2591 1102 2000
5892,3153 1316 401 36 1505 2564 1428 1379 2956 220
5893,3365 3172 28 3441 2515 2564 1316 2042 3426 2331
5894,1337 3390 2326 989 2956 3272 717 1722 3628 3513
5895,3337 2972 3402 2282 666 3482 1353 3228 1369 2641
5896,407 278 622 73 1325 1814 3673 2830 3474 3067
5897,498 3618 648 1526 2622 2352 545 3293 2345 236
5898,155 2170 1398 1732 190 601 935 573 2293 1762
5899,873 163 1957 1322 1471 1179 3231 3325 2527 1328
5900,3214 3009 2013 434 980 1171 2542 2755 1035 1845
5901,1560 790 79 3406 2602 1711 3526 3562 169 409
5902,1205 1324 2817 966 3644 2492 2195 2932 1711 1553
5903,2476 2730 1700 2345 1246 1616 3101 382 1082 3600
5904,1391 1510 2176 1449 3521 1311 3182 2490 2217 2782
5905,2251 1422 1128 609 58 3362 1947 1669 2915 1179
5906,1082 2342 472 246 2376 2593 2475 3266 1965 1905
5907,3311 2561 430 657 763 1545 3350 2051 743 138
5908,232 1393 1686 452 2617 2336 2670 3276 3187 331
5909,724 2774 1560 1781 1371 1868 1456 1460 1032 878
5910,899 1920 163 1984 3318 766 994 2205 2814 2198
5911,1100 1914 1127 1754 3311 1921 501 2630 2603 3194
5912,3424 2124 2436 545 2283 10 1666 618 2784 1364
5913,1461 1127 2237 2757 2128 2980 2338 584 2194 3327
5914,1936 1272 2597 1858 3656 739 2980 2653 402 3311
5915,2620 2534 1378 1792 2617 3396 3238 1216 2553 1023
5916,2070 135 1536 138 2148 2210 408 2673 367 2587
5917,2363 3035 452 3311 802 1337 3577 2214 2521 1336
5918,1946 809 1296 1811 3418 1887 3638 3212 2980 1248
5919,543 165 2175 1086 640 2250 2757 3317 2424 3048
